ID_1;Q16;genere;age_bin;QH_bin;q2_bin;q3_bin;q9_bin;q8_1;q8_2;q8_3;q8_5;q8_7;q8_8;q8_9;q8_10;QE_bin;q14_5;q14_6;q14_3;q14_4;q7_5;q7_7;q7_10;Level3_CS
1547;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;4
1548;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;0;1;4
1557;1;1;1;0;0;0;1;1;0;0;1;1;1;0;0;0;1;0;1;1;0;1;1;4
1561;1;0;1;0;0;0;1;1;1;0;1;1;0;1;1;0;0;0;1;1;1;1;1;4
1563;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1564;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;4
1572;1;1;1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;1;1;1;1;1;4
1580;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;4
1589;0;0;1;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;4
1594;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;4
1596;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1597;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
1598;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1609;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;4
1610;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1611;0;1;1;0;0;0;0;1;1;1;0;1;1;1;0;0;0;0;1;1;1;0;1;4
1613;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1623;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1624;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;4
1627;1;1;1;0;0;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;4
1633;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1634;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;4
1637;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1638;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;4
1640;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;4
1646;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;4
1649;0;0;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1656;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;4
1657;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1661;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1666;1;1;1;0;0;1;0;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;4
1670;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1671;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;4
1675;0;1;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1680;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1689;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;4
1694;1;0;1;0;0;0;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;4
1699;0;1;1;0;0;1;0;1;1;1;1;1;1;1;0;0;1;0;1;0;1;1;1;4
1706;0;0;1;0;0;1;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;4
1707;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
1708;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4
1709;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1712;0;0;1;0;0;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;1;1;0;4
1713;1;1;1;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;4
1716;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;4
1719;1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;1;0;1;1;0;1;1;4
1721;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;4
1725;0;1;1;0;0;0;0;1;1;1;1;1;0;1;0;0;0;0;1;0;1;1;1;4
1726;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1737;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;4
1742;1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;4
1743;1;0;1;0;1;1;0;1;1;1;1;1;0;1;0;0;1;0;1;1;1;1;1;4
1748;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;4
1749;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;4
1750;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;4
1752;1;0;1;0;0;0;1;1;1;0;1;1;1;1;0;0;0;0;0;0;1;1;0;4
1754;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1776;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
1780;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1787;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;4
1790;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;4
1791;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;4
1795;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1796;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;4
1797;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
1798;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;4
1799;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1800;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4
1801;0;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;1;1;1;4
1810;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;4
1812;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;1;1;0;0;0;4
1814;0;0;1;0;0;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;0;4
1815;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;4
1819;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;4
1831;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1837;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1838;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
1848;0;1;1;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;0;0;1;1;1;4
1849;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;4
1852;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;4
1853;0;1;1;0;0;0;0;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;0;4
1856;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1857;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;4
1860;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;4
1861;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;4
1864;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1872;0;0;1;0;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;4
1874;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1881;1;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1884;1;1;1;0;0;0;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;4
1888;1;1;1;0;0;0;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;4
1890;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;4
1891;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1892;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4
1893;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;4
1895;0;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;4
213;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
216;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;5
229;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
247;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
270;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5
1482;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
1490;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5
1515;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;0;0;0;0;5
1537;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1544;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1555;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1567;1;0;0;0;0;1;1;1;1;1;1;0;0;1;0;0;1;1;1;1;1;0;1;5
1575;1;0;0;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;5
1586;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1615;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1647;1;1;0;0;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;1;5
1652;1;1;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1659;1;1;0;0;1;1;1;1;1;1;1;0;1;0;1;0;1;0;0;1;1;0;1;5
1678;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1702;0;0;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;0;5
1755;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;5
1767;0;0;0;1;0;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;0;5
1783;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1855;1;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1879;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1896;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5
1898;1;1;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;5
1899;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1900;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5
1902;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;5
15;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
207;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
208;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
269;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1480;1;1;0;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;5
1481;0;1;1;1;0;0;0;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;5
1484;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5
1485;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;5
1495;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1502;0;1;0;0;0;0;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;5
1520;1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;5
1523;0;0;0;1;0;0;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;5
1549;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1556;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;5
1566;1;1;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;0;5
1568;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;5
1569;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;5
1570;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;5
1571;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5
1581;1;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5
1587;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5
1591;1;1;1;1;0;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;5
1592;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1602;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5
1617;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;5
1619;0;0;1;1;0;0;0;0;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;5
1662;1;0;1;0;0;0;0;0;1;0;1;1;1;0;0;0;1;1;1;1;1;1;1;5
1663;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5
1668;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1674;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;5
1681;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5
1687;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1690;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;5
1696;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;5
1711;0;1;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1732;1;1;0;0;0;1;0;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;5
1774;1;0;1;0;0;1;0;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;5
1781;1;1;0;0;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1786;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;5
1789;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1803;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1813;0;0;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;5
1825;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1826;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;1;5
1830;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1834;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;5
1863;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1869;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1870;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;5
1875;0;0;1;1;1;0;0;1;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;5
1882;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;0;5
1889;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5
222;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1508;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5
1511;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1514;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1541;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;0;0;0;1;1;1;5
1546;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1579;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;5
1583;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
1585;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1588;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;5
1599;0;1;1;0;0;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;5
1605;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1612;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
1621;0;1;1;1;0;0;0;1;1;1;1;1;0;1;1;0;0;0;1;1;1;1;0;5
1626;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1635;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;5
1676;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;5
1720;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;5
1734;1;0;1;0;1;0;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;5
1756;1;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1764;0;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1782;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;5
1793;0;0;1;0;0;1;0;0;1;0;1;1;0;1;1;1;0;0;0;1;1;0;0;5
1804;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1808;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1811;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
1818;1;1;1;0;0;0;0;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;5
1828;1;0;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;5
1835;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;5
1842;1;1;1;0;0;1;0;0;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;5
1845;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;5
1862;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1865;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1866;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;5
1867;0;0;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;5
1871;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1880;0;1;1;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;5
1883;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;5
18;1;1;0;0;1;1;1;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;6
20;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
283;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
284;0;1;0;0;1;1;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;0;1;6
322;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6
327;0;0;0;1;0;0;0;0;1;0;1;1;1;1;0;0;1;0;1;1;0;1;1;6
345;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;6
350;0;1;0;1;1;1;0;1;1;1;0;1;1;1;0;0;1;0;1;1;1;1;0;6
1910;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;6
1911;1;0;0;1;0;1;0;0;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;6
1912;1;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;1;1;1;1;1;1;1;6
1916;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
1918;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
1929;0;0;0;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
1930;1;0;0;0;1;1;0;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;6
1932;0;1;0;0;0;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;0;1;0;6
1933;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
1944;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
1957;0;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
1966;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;6
1976;1;1;0;0;1;1;0;0;0;1;0;1;1;1;0;0;0;0;0;1;1;1;1;6
1992;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6
1999;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
2005;0;0;0;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;6
2007;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
2012;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
2018;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
2022;0;0;0;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;6
2030;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;6
2049;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
2060;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
2071;0;1;0;0;1;0;0;1;1;1;0;1;1;1;0;0;1;0;1;1;0;1;0;6
2082;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;6
2085;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6
2086;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
2090;0;1;0;0;0;1;1;1;1;1;0;0;1;0;1;0;1;1;1;1;0;1;1;6
2091;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;6
2095;1;1;0;0;0;1;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;6
2115;1;1;0;0;0;0;1;0;1;1;1;1;0;1;1;0;0;0;1;0;0;0;0;6
2116;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
2122;0;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;1;1;1;1;1;0;0;6
2126;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;6
2128;1;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;6
2132;1;1;0;0;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;1;6
2135;1;1;0;1;1;1;0;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;6
2140;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;6
2144;0;0;0;1;1;0;1;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;6
2146;1;0;0;0;0;1;0;1;0;1;0;1;1;1;0;0;1;0;1;1;1;1;1;6
2149;0;1;0;1;1;1;0;0;0;1;0;1;1;1;0;0;1;0;1;1;1;1;1;6
2159;1;1;0;0;1;0;1;1;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;6
2163;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
2182;0;0;0;1;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;6
2184;1;1;0;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;1;1;0;6
2191;1;0;0;0;1;1;0;1;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;6
2196;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6
2204;0;1;0;0;1;1;0;0;1;0;1;1;1;1;0;0;0;1;1;1;1;0;1;6
